id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,place_county_name,place_state_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_species_name,taxon_subspecies_name
23780072,2019/04/28 2:18 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:04 UTC,2019-07-13 06:49:30 UTC,research,,https://www.inaturalist.org/observations/23780072,https://static.inaturalist.org/photos/36785979/medium.jpeg?1556493285,,,,2,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,,Los Angeles,California,laurel sumac,Malosma laurina,laurel sumac,Plantae,64122,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,Anacardiaceae,Anacardioideae,,,Malosma,Malosma laurina,
23780091,2019/04/28 2:18 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:06 UTC,2019-04-30 23:35:42 UTC,research,,https://www.inaturalist.org/observations/23780091,https://static.inaturalist.org/photos/36786089/medium.jpeg?1556493293,,,,2,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,,Los Angeles,California,blue elder,Sambucus cerulea,blue elder,Plantae,143799,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Dipsacales,,,Viburnaceae,,,,Sambucus,Sambucus cerulea,
23780094,2019/04/28 2:19 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:07 UTC,2019-04-30 14:54:47 UTC,needs_id,,https://www.inaturalist.org/observations/23780094,https://static.inaturalist.org/photos/36786164/medium.jpeg?1556493308,,,,1,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,,Los Angeles,California,great brome,Bromus diandrus,ripgut brome,Plantae,52702,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,Bromeae,,Bromus,Bromus diandrus,
23780101,2019/04/28 2:19 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:07 UTC,2019-04-30 14:54:35 UTC,needs_id,,https://www.inaturalist.org/observations/23780101,https://static.inaturalist.org/photos/36786276/medium.jpeg?1556493318,,,,1,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,,Los Angeles,California,purple nightshade,Solanum xanti,purple nightshade,Plantae,79146,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,Solanaceae,Solanoideae,Solaneae,,Solanum,Solanum xanti,
23780117,2019/04/28 2:20 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:11 UTC,2019-04-28 23:40:11 UTC,needs_id,,https://www.inaturalist.org/observations/23780117,https://static.inaturalist.org/photos/36786407/medium.jpeg?1556493341,,,,0,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,,Los Angeles,California,Cichorieae,Cichorieae,,Plantae,359450,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Cichorioideae,Cichorieae,,,,
23780118,2019/04/28 2:21 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:11 UTC,2019-04-30 14:53:20 UTC,needs_id,,https://www.inaturalist.org/observations/23780118,https://static.inaturalist.org/photos/36786460/medium.jpeg?1556493349,,,,1,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,,Los Angeles,California,foxtail brome,Bromus rubens,red brome,Plantae,59210,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,Bromeae,,Bromus,Bromus rubens,
23780122,2019/04/28 2:19 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:11 UTC,2019-05-07 17:58:24 UTC,research,,https://www.inaturalist.org/observations/23780122,https://static.inaturalist.org/photos/36786352/medium.jpeg?1556493331,,,,1,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,,Los Angeles,California,coast morning glory,Calystegia macrostegia,coast morning glory,Plantae,63047,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,Convolvulaceae,,Convolvuleae,,Calystegia,Calystegia macrostegia,
23780136,2019/04/28 2:22 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:13 UTC,2020-02-11 03:21:44 UTC,research,,https://www.inaturalist.org/observations/23780136,https://static.inaturalist.org/photos/36786523/medium.jpeg?1556493357,,,,0,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,,Los Angeles,California,California brittlebush,Encelia californica,California brittlebush,Plantae,64141,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,Heliantheae,Enceliinae,Encelia,Encelia californica,
23780138,2019/04/28 2:22 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:13 UTC,2019-04-28 23:40:13 UTC,needs_id,,https://www.inaturalist.org/observations/23780138,https://static.inaturalist.org/photos/36786570/medium.jpeg?1556493365,,,,0,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,,Los Angeles,California,Grasses,Poaceae,grasses,Plantae,47434,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,,,,,,
23780157,2019/04/28 2:23 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:16 UTC,2019-04-30 14:52:51 UTC,needs_id,,https://www.inaturalist.org/observations/23780157,https://static.inaturalist.org/photos/36786641/medium.jpeg?1556493373,,,,1,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,,Los Angeles,California,southern bush monkeyflower,Diplacus longiflorus,southern bush monkeyflower,Plantae,161945,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Phrymaceae,,,,Diplacus,Diplacus longiflorus,
23780161,2019/04/28 2:23 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:16 UTC,2019-06-07 22:17:53 UTC,needs_id,,https://www.inaturalist.org/observations/23780161,https://static.inaturalist.org/photos/36786692/medium.jpeg?1556493381,,,,3,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,,Los Angeles,California,dicots,Magnoliopsida,dicots,Plantae,47124,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,,,,,,,,
23780166,2019/04/28 2:23 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:17 UTC,2020-01-08 07:49:05 UTC,needs_id,,https://www.inaturalist.org/observations/23780166,https://static.inaturalist.org/photos/36786745/medium.jpeg?1556493389,,,,3,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,,Los Angeles,California,mint family,Lamiaceae,mint family,Plantae,48623,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,,,,,,
23780179,2019/04/28 2:24 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:19 UTC,2021-01-19 23:33:08 UTC,research,,https://www.inaturalist.org/observations/23780179,https://static.inaturalist.org/photos/36786990/medium.jpeg?1556493425,,,,2,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,,Los Angeles,California,coast live oak,Quercus agrifolia,coast live oak,Plantae,47850,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fagales,,,Fagaceae,,,,Quercus,Quercus agrifolia,
23780180,2019/04/28 2:23 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:19 UTC,2021-01-19 23:32:59 UTC,research,,https://www.inaturalist.org/observations/23780180,https://static.inaturalist.org/photos/36786812/medium.jpeg?1556493399,,,,2,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,,Los Angeles,California,coast live oak,Quercus agrifolia,coast live oak,Plantae,47850,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fagales,,,Fagaceae,,,,Quercus,Quercus agrifolia,
23780186,2019/04/28 2:25 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:20 UTC,2019-05-14 16:45:27 UTC,research,,https://www.inaturalist.org/observations/23780186,https://static.inaturalist.org/photos/36787040/medium.jpeg?1556493433,,,,2,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,open,Los Angeles,California,Bushtit,Psaltriparus minimus,Bushtit,Aves,7266,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Aegithalidae,,,,Psaltriparus,Psaltriparus minimus,
23780204,2019/04/28 2:28 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:23 UTC,2019-04-28 23:40:23 UTC,casual,,https://www.inaturalist.org/observations/23780204,https://static.inaturalist.org/photos/36787154/medium.jpeg?1556493447,,,,0,0,TRUE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,open,Los Angeles,California,Canary Island Pine,Pinus canariensis,Canary Island pine,Plantae,47560,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,Pinaceae,,,,Pinus,Pinus canariensis,
23780206,2019/04/28 2:30 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:23 UTC,2019-04-30 14:48:37 UTC,needs_id,,https://www.inaturalist.org/observations/23780206,https://static.inaturalist.org/photos/36787218/medium.jpeg?1556493458,,,,1,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,,Los Angeles,California,eastern rocket,Sisymbrium orientale,eastern rocket,Plantae,58086,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,,Sisymbrieae,,Sisymbrium,Sisymbrium orientale,
23780207,2019/04/28 2:31 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:23 UTC,2019-04-29 17:26:40 UTC,research,,https://www.inaturalist.org/observations/23780207,https://static.inaturalist.org/photos/36787301/medium.jpeg?1556493466,,,,1,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,open,Los Angeles,California,Allen's Hummingbird,Selasphorus sasin,Allen's Hummingbird,Aves,6359,Animalia,Chordata,Vertebrata,,Aves,,,Caprimulgiformes,,,Trochilidae,,,,Selasphorus,Selasphorus sasin,
23780234,2019/04/28 2:31 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:26 UTC,2019-04-29 17:26:33 UTC,research,,https://www.inaturalist.org/observations/23780234,https://static.inaturalist.org/photos/36787382/medium.jpeg?1556493479,,,,1,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,open,Los Angeles,California,Allen's Hummingbird,Selasphorus sasin,Allen's Hummingbird,Aves,6359,Animalia,Chordata,Vertebrata,,Aves,,,Caprimulgiformes,,,Trochilidae,,,,Selasphorus,Selasphorus sasin,
23780235,2019/04/28 2:33 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:27 UTC,2020-02-02 18:45:09 UTC,casual,,https://www.inaturalist.org/observations/23780235,https://static.inaturalist.org/photos/36787489/medium.jpeg?1556493489,,,,0,0,TRUE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,,Los Angeles,California,creeping lantana,Lantana montevidensis,creeping lantana,Plantae,77624,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Verbenaceae,,Lantaneae,,Lantana,Lantana montevidensis,
23780236,2019/04/28 2:34 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:27 UTC,2019-05-14 16:45:24 UTC,research,,https://www.inaturalist.org/observations/23780236,https://static.inaturalist.org/photos/36787591/medium.jpeg?1556493504,,,,2,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,open,Los Angeles,California,California Towhee,Melozone crissalis,California Towhee,Aves,73044,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Passerellidae,,,,Melozone,Melozone crissalis,
23780253,2019/04/28 2:34 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:29 UTC,2020-02-12 15:17:39 UTC,casual,,https://www.inaturalist.org/observations/23780253,https://static.inaturalist.org/photos/36787720/medium.jpeg?1556493518,,,,1,0,TRUE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,,Los Angeles,California,Lantana,Lantana montevidensis,creeping lantana,Plantae,77624,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Verbenaceae,,Lantaneae,,Lantana,Lantana montevidensis,
23780262,2019/04/28 2:35 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:31 UTC,2019-05-14 16:45:22 UTC,research,,https://www.inaturalist.org/observations/23780262,https://static.inaturalist.org/photos/36787820/medium.jpeg?1556493534,,,,2,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,open,Los Angeles,California,Black Phoebe,Sayornis nigricans,Black Phoebe,Aves,17013,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Tyrannidae,,,,Sayornis,Sayornis nigricans,
23780268,2019/04/28 2:36 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:32 UTC,2019-04-30 14:48:06 UTC,needs_id,,https://www.inaturalist.org/observations/23780268,https://static.inaturalist.org/photos/36787894/medium.jpeg?1556493544,,,,1,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,,Los Angeles,California,nightshades,Solanum,nightshades,Plantae,50641,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,Solanaceae,Solanoideae,Solaneae,,Solanum,,
23780273,2019/04/28 2:36 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:33 UTC,2019-04-30 14:48:00 UTC,research,,https://www.inaturalist.org/observations/23780273,https://static.inaturalist.org/photos/36788004/medium.jpeg?1556493559,,,,1,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,,Los Angeles,California,wild radish,Raphanus sativus,wild radish,Plantae,55410,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,,Brassiceae,,Raphanus,Raphanus sativus,
23780274,2019/04/28 2:38 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:34 UTC,2019-04-30 14:47:48 UTC,needs_id,,https://www.inaturalist.org/observations/23780274,https://static.inaturalist.org/photos/36788058/medium.jpeg?1556493570,,,,2,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,,Los Angeles,California,Gnaphalieae,Gnaphalieae,paper daisies,Plantae,324787,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,Gnaphalieae,,,,
23780280,2019/04/28 2:43 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:35 UTC,2020-03-13 01:46:29 UTC,research,,https://www.inaturalist.org/observations/23780280,https://static.inaturalist.org/photos/36788115/medium.jpeg?1556493579,,,,2,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,,Los Angeles,California,sweet fennel,Foeniculum vulgare,fennel,Plantae,53052,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Apiaceae,Apioideae,Apieae,,Foeniculum,Foeniculum vulgare,
23780289,2019/04/28 2:44 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:37 UTC,2019-04-28 23:40:37 UTC,needs_id,,https://www.inaturalist.org/observations/23780289,https://static.inaturalist.org/photos/36788185/medium.jpeg?1556493588,,,,0,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,,Los Angeles,California,Eucalyptus,Eucalyptus,eucalyptus,Plantae,51815,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,Myrtaceae,Myrtoideae,Eucalypteae,,Eucalyptus,,
23780298,2019/04/28 2:49 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:39 UTC,2019-06-17 20:41:10 UTC,research,,https://www.inaturalist.org/observations/23780298,https://static.inaturalist.org/photos/36788288/medium.jpeg?1556493597,,,,2,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,open,Los Angeles,California,Fox Squirrel,Sciurus niger,Fox Squirrel,Mammalia,46020,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Sciuromorpha,,Sciuridae,Sciurinae,Sciurini,,Sciurus,Sciurus niger,
23780301,2019/04/28 2:50 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:39 UTC,2019-04-28 23:51:22 UTC,research,,https://www.inaturalist.org/observations/23780301,https://static.inaturalist.org/photos/36788345/medium.jpeg?1556493612,,,,1,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,,Los Angeles,California,Cabbage White,Pieris rapae,Cabbage White,Insecta,55626,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Pieridae,Pierinae,Pierini,Pierina,Pieris,Pieris rapae,
23780305,2019/04/28 2:52 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:40 UTC,2019-04-30 14:47:17 UTC,needs_id,,https://www.inaturalist.org/observations/23780305,https://static.inaturalist.org/photos/36788415/medium.jpeg?1556493620,,,,1,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,,Los Angeles,California,catchweed bedstraw,Galium aparine,catchweed bedstraw,Plantae,53059,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Gentianales,,,Rubiaceae,Rubioideae,Rubieae,,Galium,Galium aparine,
23780314,2019/04/28 2:52 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:42 UTC,2019-05-05 00:58:49 UTC,research,,https://www.inaturalist.org/observations/23780314,https://static.inaturalist.org/photos/36788467/medium.jpeg?1556493628,,,,2,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,,Los Angeles,California,Chilicothe,Marah macrocarpa,Chilicothe,Plantae,77959,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Cucurbitales,,,Cucurbitaceae,,,,Marah,Marah macrocarpa,
23780319,2019/04/28 2:52 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:42 UTC,2019-05-05 00:59:06 UTC,research,,https://www.inaturalist.org/observations/23780319,https://static.inaturalist.org/photos/36788559/medium.jpeg?1556493637,,,,2,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,,Los Angeles,California,Chilicothe,Marah macrocarpa,Chilicothe,Plantae,77959,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Cucurbitales,,,Cucurbitaceae,,,,Marah,Marah macrocarpa,
23780330,2019/04/28 2:53 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:45 UTC,2020-04-18 08:42:33 UTC,casual,,https://www.inaturalist.org/observations/23780330,https://static.inaturalist.org/photos/36788626/medium.jpeg?1556493648,,,,2,0,TRUE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,,Los Angeles,California,Coral Gum,Eucalyptus,eucalyptus,Plantae,51815,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,Myrtaceae,Myrtoideae,Eucalypteae,,Eucalyptus,,
23780333,2019/04/28 2:54 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:46 UTC,2019-05-14 16:45:02 UTC,research,,https://www.inaturalist.org/observations/23780333,https://static.inaturalist.org/photos/36788703/medium.jpeg?1556493657,,,,2,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,open,Los Angeles,California,Oak Titmouse,Baeolophus inornatus,Oak Titmouse,Aves,13633,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Paridae,,,,Baeolophus,Baeolophus inornatus,
23780339,2019/04/28 2:57 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:47 UTC,2019-04-29 01:41:44 UTC,research,,https://www.inaturalist.org/observations/23780339,https://static.inaturalist.org/photos/36788841/medium.jpeg?1556493669,,,,2,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,open,Los Angeles,California,Southern Alligator Lizard,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Sauria,,Anguidae,Gerrhonotinae,,,Elgaria,Elgaria multicarinata,
23780345,2019/04/28 2:57 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:48 UTC,2019-04-30 14:46:55 UTC,needs_id,,https://www.inaturalist.org/observations/23780345,https://static.inaturalist.org/photos/36788947/medium.jpeg?1556493689,,,,1,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,,Los Angeles,California,European Earwig,Forficula auricularia,European Earwig,Insecta,61524,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Dermaptera,Neodermaptera,Forficuloidea,Forficulidae,Forficulinae,,,Forficula,Forficula auricularia,
23780350,2019/04/28 2:57 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:49 UTC,2019-05-01 18:53:54 UTC,needs_id,,https://www.inaturalist.org/observations/23780350,https://static.inaturalist.org/photos/36789008/medium.jpeg?1556493699,,,,1,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,,Los Angeles,California,Ants,Formicidae,Ants,Insecta,47336,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Formicidae,,,,,,
23780351,2019/04/28 2:59 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:50 UTC,2019-05-04 21:00:37 UTC,research,,https://www.inaturalist.org/observations/23780351,https://static.inaturalist.org/photos/36789164/medium.jpeg?1556493720,,,,2,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,,Los Angeles,California,Italian thistle,Carduus pycnocephalus,Italian thistle,Plantae,52990,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Carduoideae,Cardueae,Carduinae,Carduus,Carduus pycnocephalus,
23780352,2019/04/28 2:59 PM UTC,2019-04-28,,UTC,219180,nurit,2019-04-28 23:40:50 UTC,2019-04-30 14:46:26 UTC,research,,https://www.inaturalist.org/observations/23780352,https://static.inaturalist.org/photos/36789073/medium.jpeg?1556493709,,,,1,0,FALSE,,"Westwood, Los Angeles, CA, USA",34.0741215047,-118.4546781297,1,1,,,Los Angeles,California,California mugwort,Artemisia douglasiana,California mugwort,Plantae,52854,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,Anthemideae,Artemisiinae,Artemisia,Artemisia douglasiana,
